cluster_file,rmax,n_slices,vol_slice,n_slices_used,n_points,elapsed_sec
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,10.0,30,32.49783531679992,30,90680,0.5221134099992923
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.05,30,2.0216935747333467,30,88865,0.7606341569990036
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.060840578869549786,30,2.197549163800005,30,88865,0.7357064130010258
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.07403152074363813,30,2.4725931065333353,30,88865,0.7036222530005034
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.09008241153272054,30,2.7392935482666845,30,88865,0.6777137299995957
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.10961332127231452,30,3.0518401837333338,30,88865,0.6846702949987957
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.133378758360431,30,3.5140222697999657,30,88865,0.6432230529990193
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.16229681735100848,30,4.319186849933315,30,88865,0.6254477170004975
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.19748464632641896,30,5.144682815200007,30,88865,0.6385922329991445
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.24030160400695275,30,6.702711179866699,30,88865,0.5879280690005544
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.2924017738212865,30,8.592859991666627,30,88865,0.5741327559990168
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.3557978636354049,30,10.356383109733304,30,88865,0.5651665440000215
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.4329389596825433,30,12.116522773799995,30,88865,0.5483624580010655
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.5268051384453322,30,13.645308299199971,30,88865,0.5308031389995449
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.6410225914893466,30,15.096433300533358,30,88865,0.5289234849988134
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.7800037106934158,30,16.324597473066778,30,88865,0.5263781949997792
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,0.9491175455796848,30,17.532519850400035,30,88865,0.5369059479999123
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,1.1548972177662866,30,18.642337289133394,30,88865,0.5285848950006766
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,1.4052923052746675,30,20.1454729401335,30,88865,0.5545912659999885
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,1.7099759466766964,30,21.34324479040014,30,88865,0.5130044249999628
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,2.080718528976332,30,22.556005643133496,30,88865,0.5183130540008278
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,2.5318423953503633,30,23.59534151346688,30,88865,0.5268062919985823
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,3.0807751387916715,30,24.46105844806681,30,88865,0.5160560109998187
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,3.748722856220058,30,25.247003078200194,30,88865,0.5197419559990522
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,4.561489371878808,30,26.42849291753351,30,88865,0.5253949029993237
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,5.550473077848112,30,27.54956328106688,30,88865,0.5253328180006065
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,6.753879901122618,30,28.521830542666937,30,88865,0.5253660300004412
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,8.218199255994355,30,29.48095536133356,30,88865,0.5141503060003743
config1_leaf00cm_tol40cm_cluster_08_ndvi.las,10.0,30,30.43459827473336,30,88865,0.5153905560000567
